Close,Volume,Tradecount,Volume USDT,sma_7,volatility_7,ema_14,rsi_14,target
129.4,450291.35478,120442,58767538.4008487,139.75714285714284,8.792204339232958,142.9938153380019,18.16142927668139,130.9
130.9,321828.343,81126,41975958.0877,136.85714285714286,7.664388895588906,141.38130662626833,21.818174876035258,126.5
126.5,621002.30603,139018,78374235.1079836,133.71428571428572,6.519567616393812,139.39713240943254,19.50206902429528,131.6
131.6,396300.22,98375,51358756.3249,131.5857142857143,3.2738502161925496,138.35751475484153,33.642680487296346,141.9
141.9,387745.567,114015,52843604.3844,132.51428571428573,5.001809196487223,138.82984612086267,46.616529085875804,136.7
136.7,462389.154,119269,63884795.9332,132.62857142857143,5.100233421359248,138.54586663808098,39.892655483055854,144.7
144.7,588107.752,143988,83337246.4487,134.52857142857144,6.770207846564495,139.3664177530035,48.7138154020351,147.7
147.7,461786.036,126411,68234093.5595,137.14285714285714,7.898914934522765,140.47756205260305,47.446447046947945,146.4
146.4,323952.665,89758,47287761.5219,139.35714285714283,8.028668869089941,141.2672204455893,46.1038856257403,151.2
151.2,809014.895,225768,120962062.7796,142.8857142857143,6.764473019982116,142.59159105284405,52.119297807375666,141.5
141.5,605404.359,161058,87107198.8397,144.3,4.745172985955053,142.44604557913152,46.498590322405256,136.2
136.2,437642.165,118375,59855431.9064,143.4857142857143,5.631882033393992,141.613239501914,50.60974529670068,129.7
129.7,404805.365,115355,55766928.6231,142.4857142857143,7.385893891154898,140.02480756832546,45.67038213148952,114.5
114.5,1024703.15234,240712,123808200.9253654,138.17142857142858,12.749603168426495,136.62149989254874,39.73267853879101,108.4
108.4,1345786.1907,295547,144289988.675799,132.55714285714285,16.07387706216185,132.8586332402089,37.84721608957146,112.3
112.3,588082.317,135293,63983936.7643,127.68571428571428,16.344359737783048,130.11748214151436,39.5270207952895,109.5
109.5,1098206.519,209267,113950869.2282,121.72857142857141,13.736898520129945,127.36848452264577,40.252287115458486,107.8
107.8,589373.563,122810,63516664.0674,116.91428571428571,11.350980658283602,124.75935325295967,35.79951669220485,106.9
106.9,774954.382,160638,85331363.8692,112.72857142857143,7.945379010406835,122.37810615256505,26.478489641144407,106.9
106.9,563991.766,114479,60013921.5619,109.47142857142856,2.899835791732531,120.31435866555637,28.46820233302263,109.4
109.4,463842.238,94096,49790123.0935,108.74285714285715,1.8910818269328744,118.85911084348218,22.291988821226923,110.8
110.8,345775.899,77714,37997380.4202,109.08571428571429,2.030950985308916,117.78456273101789,20.28985049826234,108.6
108.6,276376.291,70578,30340456.354,108.55714285714286,1.4547131937793618,116.55995436688218,19.99999555555651,109.5
109.5,447814.467,95978,48109443.4869,108.55714285714286,1.4547131937793618,115.61862711796455,14.720808695578299,115.0
115.0,597661.679,124770,66796954.7952,109.58571428571429,2.7757452881572804,115.53614350223594,25.865202875904544,108.3
108.3,512026.267,107790,57495574.7136,109.78571428571429,2.5944996765068304,114.57132436860446,25.222018594879913,111.0
111.0,380748.903,81522,41132466.1185,110.37142857142858,2.277948115961647,114.09514778612386,32.19046760635149,121.3
121.3,649501.138,143781,74351265.4302,112.07142857142857,4.643889995002058,115.055794747974,57.1428403361394,121.7
121.7,442597.015,115713,53774959.8168,113.62857142857142,5.824006148607148,115.94168878157747,65.87109970894045,127.6
127.6,415141.018,108071,51542305.8607,116.34285714285714,7.324128422059781,117.49613027736714,67.42594660675962,137.4
137.4,694509.795,185910,92105249.6786,120.32857142857142,10.060105083232573,120.14997957371818,77.40665847361063,133.7
133.7,974024.21,238817,132891819.2365,123.0,10.860325348102359,121.9566489638891,74.48013151754552,140.1
140.1,615072.437,147776,84741693.6644,127.54285714285713,10.32422025188791,124.37576243537055,78.42463873381945,134.6
134.6,722895.221,188869,100340243.7827,130.9142857142857,7.484523714844145,125.73899411065447,71.67447568947323,125.6
125.6,536508.563,129933,70466834.063,131.52857142857144,6.699182608275196,125.72046156256721,61.5056695869407,126.7
126.7,328295.304,85358,40919324.5828,132.24285714285713,5.662996010019184,125.85106668755824,61.340929261440664,125.6
125.6,261891.161,66008,33078037.6212,131.95714285714286,5.977975449611669,125.81759112921715,62.31882793531027,124.6
124.6,311463.001,80407,38694309.5128,130.12857142857143,5.993250171569406,125.65524564532153,60.92618157790821,131.5
131.5,372015.055,94771,48211845.5129,129.81428571428572,5.830216854577337,126.43454622594533,61.70211540667211,127.7
127.7,325088.116,82753,41742888.5302,128.04285714285714,3.6664502100568637,126.60327339581929,64.349099099299,116.3
