Close,Volume,Tradecount,Volume USDT,sma_7,volatility_7,ema_14,rsi_14,target
41461.83,44849.791012,1565380,1868285510.8846784,39397.24714285714,2370.732221612041,37260.66062291345,82.25033761802996,39845.44
39845.44,53953.186326,1603964,2227567271.487865,40035.02142857143,1578.2760477326997,37605.29787319166,74.0496275166955,39147.82
39147.82,50837.351954,1162878,2010928003.594409,40307.909999999996,1109.5054616055231,37810.967490099436,75.13053508966242,38207.05
38207.05,57117.435853,1379871,2195360658.5673285,40129.22142857143,1344.9629310307232,37863.778491419514,75.62707419792476,39723.18
39723.18,52329.35243,1220555,2028792778.184805,40086.881428571425,1353.6276567481243,38111.69869256358,74.3163749126203,40862.46
40862.46,84343.755621,1913281,3314527738.3397326,40207.735714285714,1383.7251924525017,38478.46686688843,75.85924238275808,42836.87
42836.87,75753.941347,2223356,3148022459.9161587,40297.80714285715,1546.4578072667516,39059.58728463664,76.7404829107657,44572.54
44572.54,73396.740808,2258213,3197407326.0367928,40742.194285714286,2231.7863830261804,39794.64764668509,78.15188430203688,43794.37
43794.37,69329.092698,1857112,3074924734.87934,41306.327142857146,2455.2362389777672,40327.94396046041,73.40358468987716,46253.4
46253.4,74587.884845,2130595,3362870286.2581177,42321.409999999996,2851.044669800752,41118.00476573236,74.26610620265097,45584.99
45584.99,53814.643421,1951330,2452485823.9336543,43375.40142857143,2405.4606260715013,41713.60279696804,67.9943940967137,45511.0
45511.0,52734.901977,1862925,2432788769.8326964,44202.23285714286,1877.6737983268586,42219.92242403897,66.60311361700322,44399.0
44399.0,55266.108781,1623329,2478758524.864176,44707.45285714285,1172.7359172706263,42510.46610083377,62.41767391046012,47800.0
47800.0,48239.370431,1804716,2239435701.117792,45416.47142857143,1341.4962698968247,43215.73728738927,64.83138453755635,47068.51
47068.51,46114.359022,1849556,2166461458.668249,45773.03857142857,1409.769706174421,43729.44031573736,64.87628123702436,46973.82
46973.82,42110.711334,1580122,1950753713.2121248,46227.24571428571,1155.2288063387077,44162.02427363904,70.57530419762008,45901.29
45901.29,52480.574014,1655378,2462127629.609024,46176.944285714286,1161.5487516651,44393.92637048716,69.08021830301432,44695.95
44695.95,57039.341629,1781303,2616339597.9157424,46049.938571428575,1279.6610262541387,44434.196187755544,68.06271407789505,44705.29
44705.29,54099.415985,1656723,2439673265.947117,45934.83714285715,1369.3113036328327,44470.342029388135,65.13826804583701,46760.62
46760.62,53411.75392,1774382,2416320067.133769,46272.211428571434,1209.4387413646891,44775.71242546971,66.97663971023218,49322.47
49322.47,56850.352228,1950404,2721131744.277817,46489.70714285714,1602.87560071163,45381.94676874042,68.05684548930799,48821.87
48821.87,46745.136584,2069725,2290966131.3761606,46740.18714285714,1829.391992809818,45840.60319957502,62.7044619198983,49239.22
49239.22,37007.887795,1610192,1807169840.169172,47063.815714285716,2063.067421889418,46293.75210629836,66.63773947039327,49488.85
49488.85,52462.541954,2143309,2616721363.685172,47576.32428571429,2169.0302412049173,46719.76515879191,61.42981790010156,47674.01
47674.01,51014.594748,1692896,2486079315.564424,48001.76142857143,1764.188305278242,46846.99780428632,56.8268716171148,48973.32
48973.32,44655.830342,1559186,2149442271.5264206,48611.479999999996,1012.3460609558899,47130.50743038148,60.47581581897688,46843.87
46843.87,49371.277774,1532753,2333900030.229628,48623.37285714286,987.1541229666476,47092.289106330616,56.968320200791986,49069.9
49069.9,42068.104965,1320503,2007071230.2199955,48587.291428571436,961.6284939867342,47355.97055881987,53.879267637131626,48895.35
48895.35,26681.063786,793012,1303966035.7705495,48597.78857142857,965.011037059781,47561.22115097722,55.777175609842324,48767.83
48767.83,32652.283473,1193046,1588661416.3603797,48530.44714285714,928.5484679272541,47722.10233084693,55.66159855770398,46982.91
46982.91,40288.35083,1204012,1932344430.9239264,48172.455714285716,979.1530077205224,47623.54335340068,53.26653800809303,47100.89
47100.89,48645.52737,1300400,2303799571.3822727,48090.58142857143,1049.231848741669,47553.856239613924,57.77356850874155,48810.52
48810.52,49904.65528,1280384,2386074445.4158525,48067.32428571429,1027.9934121683261,47721.4114076654,61.95536249555885,49246.64
49246.64,54410.770538,1549849,2704192314.674689,48410.577142857146,949.5446478830687,47924.775219976684,57.993746483106996,49999.14
49999.14,59025.644157,1645163,2949574478.071738,48543.32571428571,1108.6989573796882,48201.357190646464,52.462331911412335,49915.64
49915.64,34664.65959,1225830,1733527136.444259,48689.08142857143,1223.784606040017,48429.9282318936,54.104717007124634,51756.88
51756.88,40544.835873,1417660,2049212025.844659,49116.08857142857,1688.9214314113326,48873.52180097446,58.53604945070971,52663.9
52663.9,49249.667081,1678015,2549290983.0568776,49927.65857142857,1850.2579851506712,49378.90556084453,60.30551887751283,46863.73
46863.73,123048.802719,3321711,6004105772.870442,49893.77857142857,1911.793678864734,49043.54881939859,47.910565959938616,46048.31
46048.31,65069.3152,1796101,3000605793.938961,49499.177142857145,2396.314455316058,48644.18364347878,42.26435450071797,46395.14
46395.14,50651.66002,1567586,2351862983.5182405,49091.82,2672.8146991326516,48344.31115768161,48.68971925124486,44850.91
44850.91,49048.26618,1569941,2243698626.039517,48356.35857142857,3061.5735047706885,47878.5243366574,37.16979396079481,45173.69
45173.69,30440.4081,1060890,1380370764.0127168,47678.93714285714,3181.3287598512607,47517.879758436415,38.78332906106703,46025.24
46025.24,32094.28052,1179808,1464780920.2199812,46860.131428571425,2650.066438773553,47318.861123978226,42.07979832440212,44940.73
44940.73,65429.15056,1703512,2930668118.2616343,45756.821428571435,776.3627051926052,47001.776974114466,43.85384635765933,47111.52
47111.52,44855.85099,1210258,2072259519.06192,45792.219999999994,838.4136331984488,47016.40937756587,50.02847375132397,48121.41
48121.41,43204.71174,1176050,2056996398.8439617,46088.37714285714,1222.2387326228425,47163.74279389042,48.08224168395429,47737.82
47737.82,40725.08895,1176129,1948447232.9107172,46280.188571428575,1374.3011579637957,47240.2864213717,45.78871740452215,47299.98
47299.98,34461.92776,1033968,1637122049.4128375,46630.055714285714,1256.483866202922,47248.2455651888,42.33165293552476,48292.74
48292.74,30906.47038,976346,1491461627.9514225,47075.63428571429,1205.974456139749,47387.51148983029,45.61582653711505,47241.75
47241.75,29847.24349,909785,1421642879.4932065,47249.42142857143,1113.4854295621801,47368.076624519585,37.258619132481115,43015.62
43015.62,78003.524443,1842231,3457139274.3000712,46974.40571428571,1802.9920379547527,46787.74907458364,27.06883141997217,40734.38
40734.38,84534.080485,1820721,3551997786.690356,46063.385714285716,2961.2525570094385,45980.633197972486,32.506114920750505,43543.61
43543.61,58349.05542,1304011,2482639471.907596,45409.41428571428,2936.3854061972675,45655.69677157615,43.58176045285426,44865.26
44865.26,48699.57655,1196106,2147211305.482089,44999.04857142857,2751.665741040147,45550.305202032665,46.26625037473545,42810.57
42810.57,84113.426292,1819744,3596718231.050549,44357.70428571429,2647.196053417338,45185.00717509497,45.141501586274394,42670.64
42670.64,33594.57189,949787,1428238748.2095258,43554.54714285715,2036.832988160035,44849.75821841565,43.98732821153502,43160.9
43160.9,49879.99765,1374145,2124657079.2797763,42971.56857142857,1229.673180841468,44624.5771226269,42.997922086588076,42147.35
42147.35,39776.84383,1001487,1728912299.8034244,42847.530000000006,1267.6930191492843,44294.280172943305,43.14761552760026,41026.54
41026.54,43372.2624,1045389,1816305387.838858,42889.26714285714,1188.8847209844605,43858.58148321753,34.26235322793916,41524.28
41524.28,33511.53487,884909,1399625476.0563762,42600.79142857143,1247.2088130491436,43547.3412854552,32.47346893852851,43824.1
43824.1,46381.22781,1197815,2005486003.5646768,42452.05428571429,961.5079932386118,43584.2424473945,40.56327348269122,48141.61
48141.61,66244.87492,1771237,3076094886.5924745,43213.631428571425,2370.987776690151,44191.891454408564,51.709496641700845,47634.9
47634.9,30508.98131,996116,1459064880.5324447,43922.811428571425,2871.170504796622,44650.95926048742,48.636898206612095,48200.01
48200.01,30825.05601,1114294,1482764462.1905773,44642.68428571429,3254.4359595012825,45124.16602575576,52.02640116897252,49224.94
49224.94,46796.49372,1437692,2258464361.1263566,45653.76857142857,3443.894469223382,45670.93588898833,65.18677618097502,51471.99
51471.99,52125.66793,1641651,2618101829.017722,47145.97571428572,3366.901046218663,46444.40977045655,76.3060787884023,55315.0
55315.0,79877.545181,2443126,4236927265.3815217,49116.07857142857,3558.4756599018665,47627.15513439568,77.44838931330804,53785.22
53785.22,54917.37766,1703147,2983143121.088643,50539.09571428572,3044.051414649283,48448.23044980959,70.59951313855807,53951.43
53951.43,46160.25785,1548832,2522087625.0940795,51369.07000000001,3073.3147255256927,49181.99038983498,78.18698311772457,54949.72
54949.72,55177.08013,1609483,3024862790.6955924,52414.044285714284,2825.6211836741863,49951.02100452365,79.7735584630247,54659.0
54659.0,89237.836128,2427176,4923958325.389875,53336.75714285714,2207.0628492237265,50578.75153725383,78.15230607474706,57471.35
57471.35,52933.165751,1690409,2994673617.7236485,54514.81571428571,1811.9888896168745,51497.76466561999,84.4823861170928,55996.93
55996.93,53471.2855,1554412,3017210682.8859496,55161.235714285714,1272.3131906210576,52097.65337687066,83.15899284501063,57367.0
57367.0,55808.44492,1610489,3123307687.477303,55454.37857142858,1524.954022032814,52800.23292662124,83.78557854382721,57347.94
57347.94,43053.336781,1372048,2481915791.591235,55963.338571428576,1468.5089485531696,53406.59386973841,81.94826223647686,61672.42
61672.42,82512.908022,2649137,4959389368.726733,57066.33714285714,2344.0955935478146,54508.70402043995,81.9542049666398,60875.57
60875.57,35467.88096,1360379,2173374058.808911,57912.887142857144,2516.027405227726,55357.61948438129,80.8463013506992,61528.33
61528.33,39099.24124,1331655,2371696294.797305,58894.22000000001,2370.8264980240892,56180.38088646379,80.9242049814924,62009.84
62009.84,51798.44844,1629184,3195091233.4205527,59542.57571428572,2531.9584884752253,56957.64210160195,80.43073206055489,64280.59
64280.59,53628.107744,1755708,3370863940.269437,60725.95571428571,2534.4079188168926,57934.03515472169,80.45278559911581,66001.41
66001.41,51428.934856,1823286,3362878816.4045925,61959.44285714285,2721.419412204544,59009.685134092135,78.25885978338225,62193.15
62193.15,68538.64537,2181665,4407757970.879756,62651.61571428571,1819.8754206799929,59434.14711621319,69.8426123659682,60688.22
60688.22,52119.35886,1555280,3229377744.311425,62511.01571428571,1942.0521467754606,59601.35683405144,64.95384956942343,61286.75
61286.75,27626.93678,982103,1686121722.2187824,62569.75571428571,1889.8584773456387,59826.07592284458,64.32064160778717,60852.22
60852.22,31226.57676,1052085,1889694558.9504948,62473.16857142857,1967.6317518227052,59962.89513313197,63.90527412176601,63078.78
63078.78,36853.83806,1270453,2309339650.10938,62625.874285714286,1967.1598331846799,60378.34644871437,62.930159393741604,60328.81
60328.81,40217.50083,1334460,2492606133.3189454,62061.33428571429,1980.142638472078,60371.74158888579,59.433914563123835,58413.44
58413.44,62124.49016,1913083,3688306192.972418,60977.33857142857,1476.674097281061,60110.63471036768,52.226053155575066,60575.89
60575.89,61056.35301,1878275,3677629851.059607,60746.30142857142,1377.964364167,60172.66874898532,56.29284726164887,62253.71
62253.71,43973.90414,1417344,2706090987.3096256,60969.94285714285,1489.4917176866156,60450.140915787284,51.26361289878225,61859.19
61859.19,31478.12566,1197748,1937860260.4380624,61051.72000000001,1525.0734774647908,60638.014127015645,52.176267890104356,61299.8
61299.8,39267.63794,1563417,2396556477.343494,61115.659999999996,1524.6977755826074,60726.25224341356,49.49227760378985,60911.11
60911.11,44687.66672,1472636,2737282804.738131,60805.99285714286,1255.983295652066,60750.899944291756,47.548855323472935,63219.99
63219.99,46368.2841,1858362,2909221038.40065,61219.01857142857,1520.4446320997142,61080.11195171952,47.637937639998576,62896.48
62896.48,43336.09049,1601925,2713389500.4663587,61859.45285714286,995.1569791865501,61322.29435815691,42.626063872941955,61395.01
61395.01,35930.93314,1346081,2218138026.7045407,61976.469999999994,857.7438386642935,61331.98977706933,47.871242886973896,60937.12
60937.12,31604.48749,1243074,1943346371.470386,61788.38571428571,928.2693100398159,61279.340473460084,50.70312398882664,61470.61
61470.61,25590.57408,965309,1556774943.5537283,61732.87428571429,934.9243283612828,61304.84307699874,50.52130644137595,63273.59
63273.59,25515.6883,1068629,1585744720.199772,62014.84428571428,1070.3740006473424,61567.34266673225,56.3710236763165,67525.83
67525.83,54442.094554,2349581,3575716171.0443,62959.80428571429,2227.715248334448,62361.807644501285,60.573778520085554,66947.66
66947.66,44661.378068,1847655,3014326962.087268,63492.32857142858,2696.495044617649,62973.25462523445,67.55023495703674,64882.43
64882.43,65171.504046,2347934,4335575752.805223,63776.035714285725,2727.649519738284,63227.811341869856,67.01763002166881,64774.26
64774.26,37237.98058,1327827,2415537333.57771,64258.78571428572,2527.7218580562153,63434.00449628721,62.38278237816017,64122.23
64122.23,44490.10816,1479149,2844286547.504041,64713.80142857144,2076.5426391835913,63525.76789678225,55.86601328953315,64380.0
64380.0,22504.97383,904149,1442441613.5983922,65129.42857142857,1541.4326286653682,63639.66551054462,57.982344369806235,65519.1
65519.1,25705.07347,951393,1658473781.2937696,65450.21571428572,1306.6154480291875,63890.256775805334,62.88759293860051,63606.74
63606.74,37829.37124,1305209,2460915922.876128,64890.345714285715,1090.833832592532,63852.454539031285,57.532516334030504,60058.87
60058.87,77455.15609,2353681,4705744041.299647,63906.23285714286,1801.4244086436372,63346.64326716044,41.73877861998974,60344.87
